Hello world!
current zero: 3
pid init done!
pos: 8, u: -6073, i: 1040
pos: 4936, u: 6641, i: 1312
pos: 4938, u: 6644, i: 1072
pos: 4940, u: 6647, i: 1280
pos: 4942, u: 6649, i: 1072
pos: 4944, u: 6650, i: 1168
pos: 4945, u: 6661, i: 1072
pos: 4947, u: 6657, i: 944
pos: 4949, u: 6658, i: 1056
pos: 4951, u: 6658, i: 896
pos: 4953, u: 6658, i: 1008
pos: 4955, u: 6657, i: 928
pos: 4957, u: 6656, i: 928
pos: 4959, u: 6655, i: 1008
pos: 4961, u: 6653, i: 864
pos: 4963, u: 6651, i: 1120
pos: 4965, u: 6648, i: 1056
pos: 4966, u: 6655, i: 1072
pos: 4968, u: 6647, i: 1072
pos: 4970, u: 6644, i: 928
pos: 4972, u: 6640, i: 1184
pos: 4974, u: 6635, i: 1104
pos: 4976, u: 6630, i: 1088
pos: 4978, u: 6625, i: 1264
pos: 4980, u: 6620, i: 1120
pos: 4982, u: 6614, i: 1376
pos: 4984, u: 6607, i: 1184
pos: 4986, u: 6600, i: 1120
pos: 4987, u: 6603, i: 1072
pos: 4989, u: 6591, i: 1008
pos: 4991, u: 6583, i: 1056
pos: 4993, u: 6575, i: 896
pos: 4995, u: 6566, i: 992
pos: 4997, u: 6557, i: 816
pos: 4999, u: -6004, i: 896
pos: 5000, u: -6004, i: 576
pos: 4999, u: 6009, i: 1568
pos: 4999, u: 6004, i: 592
pos: 4999, u: 6004, i: 1392
pos: 5000, u: -6004, i: 816
1000
pos: 5000, u: -10000, i: 80
pos: 4999, u: -10000, i: 496
pos: 4997, u: -10000, i: 2496
pos: 4994, u: -10000, i: 5024
pos: 4990, u: -10000, i: 3968
pos: 4984, u: -10000, i: 4624
pos: 4978, u: -10000, i: 5392
pos: 4971, u: -10000, i: 3296
pos: 4964, u: -10000, i: 3520
pos: 4956, u: -10000, i: 2464
pos: 4948, u: -10000, i: 2000
pos: 4941, u: -10000, i: 2416
pos: 4933, u: -10000, i: 2688
pos: 4926, u: -10000, i: 1888
pos: 4918, u: -10000, i: 2432
pos: 4911, u: -10000, i: 1728
pos: 4903, u: -10000, i: 2096
pos: 4895, u: -10000, i: 2464
pos: 4887, u: -10000, i: 1824
pos: 4879, u: -10000, i: 2432
pos: 4872, u: -10000, i: 1648
pos: 4864, u: -10000, i: 2320
pos: 4856, u: -10000, i: 1648
pos: 4848, u: -10000, i: 2208
pos: 4840, u: -10000, i: 1520
pos: 4833, u: -10000, i: 2240
pos: 4825, u: -10000, i: 1712
pos: 4817, u: -10000, i: 2288
pos: 4809, u: -10000, i: 1568
pos: 4802, u: -10000, i: 2272
pos: 4794, u: -10000, i: 1296
pos: 4786, u: -10000, i: 2176
pos: 4778, u: -10000, i: 1440
pos: 4770, u: -10000, i: 2112
pos: 4763, u: -10000, i: 1408
pos: 4755, u: -10000, i: 2096
pos: 4747, u: -10000, i: 1696
pos: 4740, u: -10000, i: 2080
pos: 4731, u: -10000, i: 1952
pos: 4724, u: -10000, i: 2080
pos: 4716, u: -10000, i: 1616
pos: 4708, u: -10000, i: 2032
pos: 4700, u: -10000, i: 1504
pos: 4693, u: -10000, i: 2144
pos: 4685, u: -10000, i: 1664
pos: 4677, u: -10000, i: 2064
pos: 4669, u: -10000, i: 1728
pos: 4661, u: -10000, i: 2000
pos: 4654, u: -10000, i: 1936
pos: 4646, u: -10000, i: 2160
pos: 4638, u: -10000, i: 2400
pos: 4630, u: -10000, i: 1904
pos: 4623, u: -10000, i: 2352
pos: 4615, u: -10000, i: 1856
pos: 4607, u: -10000, i: 2448
pos: 4599, u: -10000, i: 1760
pos: 4591, u: -10000, i: 2416
pos: 4584, u: -10000, i: 1648
pos: 4576, u: -10000, i: 2304
pos: 4568, u: -10000, i: 1776
pos: 4560, u: -10000, i: 2368
pos: 4552, u: -10000, i: 1584
pos: 4545, u: -10000, i: 2272
pos: 4537, u: -10000, i: 1680
pos: 4529, u: -10000, i: 2272
pos: 4521, u: -10000, i: 1696
pos: 4513, u: -10000, i: 2352
pos: 4506, u: -10000, i: 1408
pos: 4498, u: -10000, i: 2224
pos: 4490, u: -10000, i: 1632
pos: 4482, u: -10000, i: 2240
pos: 4474, u: -10000, i: 1856
pos: 4467, u: -10000, i: 2288
pos: 4458, u: -10000, i: 1904
pos: 4450, u: -10000, i: 1632
pos: 4443, u: -10000, i: 1968
pos: 4435, u: -10000, i: 1504
pos: 4427, u: -10000, i: 2160
pos: 4419, u: -10000, i: 1536
pos: 4411, u: -10000, i: 2336
pos: 4404, u: -10000, i: 1616
pos: 4396, u: -10000, i: 2272
pos: 4388, u: -10000, i: 1904
pos: 4380, u: -10000, i: 2320
pos: 4372, u: -10000, i: 1792
pos: 4364, u: -10000, i: 2368
pos: 4357, u: -10000, i: 1872
pos: 4349, u: -10000, i: 2384
pos: 4341, u: -10000, i: 2000
pos: 4333, u: -10000, i: 2304
pos: 4325, u: -10000, i: 1920
pos: 4318, u: -10000, i: 1792
pos: 4310, u: -10000, i: 2128
pos: 4302, u: -10000, i: 1424
pos: 4294, u: -10000, i: 2128
pos: 4286, u: -10000, i: 1408
pos: 4278, u: -10000, i: 2112
pos: 4270, u: -10000, i: 1472
pos: 4263, u: -10000, i: 2160
pos: 4255, u: -10000, i: 1616
pos: 4247, u: -10000, i: 2224
pos: 4239, u: -10000, i: 1664
pos: 4231, u: -10000, i: 2352
pos: 4224, u: -10000, i: 1712
pos: 4216, u: -10000, i: 2368
pos: 4208, u: -10000, i: 1920
pos: 4200, u: -10000, i: 2288
pos: 4192, u: -10000, i: 1968
pos: 4184, u: -10000, i: 1616
pos: 4176, u: -10000, i: 2048
pos: 4168, u: -10000, i: 1424
pos: 4160, u: -10000, i: 2128
pos: 4153, u: -10000, i: 1664
pos: 4145, u: -10000, i: 2240
pos: 4137, u: -10000, i: 1888
pos: 4129, u: -10000, i: 1616
pos: 4121, u: -10000, i: 2048
pos: 4113, u: -10000, i: 1392
pos: 4105, u: -10000, i: 2176
pos: 4098, u: -10000, i: 1440
pos: 4090, u: -10000, i: 2240
pos: 4082, u: -10000, i: 1840
pos: 4074, u: -10000, i: 2192
pos: 4066, u: -10000, i: 1984
pos: 4058, u: -10000, i: 1424
pos: 4050, u: -10000, i: 2096
pos: 4042, u: -10000, i: 1712
pos: 4035, u: -10000, i: 2240
pos: 4026, u: -10000, i: 1808
pos: 4019, u: -10000, i: 1808
pos: 4011, u: -10000, i: 1984
pos: 4003, u: -10000, i: 1440
pos: 3995, u: -10000, i: 2160
pos: 3987, u: -10000, i: 1488
pos: 3979, u: -10000, i: 2224
pos: 3971, u: -10000, i: 1744
pos: 3963, u: -10000, i: 1200
pos: 3955, u: -10000, i: 2208
pos: 3948, u: -10000, i: 1376
pos: 3940, u: -10000, i: 2176
pos: 3932, u: -10000, i: 1744
pos: 3924, u: -10000, i: 2240
pos: 3916, u: -10000, i: 1840
pos: 3908, u: -10000, i: 2320
pos: 3901, u: -10000, i: 1920
pos: 3893, u: -10000, i: 1632
pos: 3885, u: -10000, i: 2080
pos: 3877, u: -10000, i: 1344
pos: 3869, u: -10000, i: 2128
pos: 3862, u: -10000, i: 1504
pos: 3854, u: -10000, i: 2144
pos: 3846, u: -10000, i: 1296
pos: 3838, u: -10000, i: 2160
pos: 3830, u: -10000, i: 1552
pos: 3822, u: -10000, i: 2272
pos: 3814, u: -10000, i: 1584
pos: 3807, u: -10000, i: 2160
pos: 3798, u: -10000, i: 1760
pos: 3790, u: -10000, i: 1488
pos: 3783, u: -10000, i: 2032
pos: 3775, u: -10000, i: 1504
pos: 3767, u: -10000, i: 2176
pos: 3759, u: -10000, i: 1744
pos: 3751, u: -10000, i: 2096
pos: 3743, u: -10000, i: 1936
pos: 3735, u: -10000, i: 1344
pos: 3727, u: -10000, i: 2192
pos: 3720, u: -10000, i: 1472
pos: 3712, u: -10000, i: 2208
pos: 3704, u: -10000, i: 1808
pos: 3696, u: -10000, i: 2224
pos: 3688, u: -10000, i: 1984
pos: 3680, u: -10000, i: 1520
pos: 3672, u: -10000, i: 2048
pos: 3664, u: -10000, i: 1440
pos: 3657, u: -10000, i: 2192
pos: 3649, u: -10000, i: 1648
pos: 3641, u: -10000, i: 2224
pos: 3633, u: -10000, i: 1776
pos: 3625, u: -10000, i: 1824
pos: 3617, u: -10000, i: 1936
pos: 3609, u: -10000, i: 1520
pos: 3601, u: -10000, i: 2240
pos: 3593, u: -10000, i: 1632
pos: 3586, u: -10000, i: 2208
pos: 3578, u: -10000, i: 1952
pos: 3570, u: -10000, i: 1200
pos: 3562, u: -10000, i: 2192
pos: 3554, u: -10000, i: 1520
pos: 3546, u: -10000, i: 2208
pos: 3538, u: -10000, i: 1744
pos: 3531, u: -10000, i: 2240
pos: 3523, u: -10000, i: 1920
pos: 3515, u: -10000, i: 2400
pos: 3507, u: -10000, i: 1856
pos: 3499, u: -10000, i: 1776
pos: 3491, u: -10000, i: 1984
pos: 3483, u: -10000, i: 1376
pos: 3475, u: -10000, i: 2304
pos: 3468, u: -10000, i: 1456
pos: 3460, u: -10000, i: 2176
pos: 3452, u: -10000, i: 1808
pos: 3444, u: -10000, i: 1904
pos: 3436, u: -10000, i: 2032
pos: 3428, u: -10000, i: 1456
pos: 3420, u: -10000, i: 2096
pos: 3412, u: -10000, i: 1520
pos: 3404, u: -10000, i: 2240
pos: 3397, u: -10000, i: 1696
pos: 3389, u: -10000, i: 2160
pos: 3381, u: -10000, i: 1968
pos: 3373, u: -10000, i: 1312
pos: 3365, u: -10000, i: 2112
pos: 3357, u: -10000, i: 1600
pos: 3349, u: -10000, i: 2288
pos: 3341, u: -10000, i: 1760
pos: 3334, u: -10000, i: 2272
pos: 3326, u: -10000, i: 1888
pos: 3318, u: -10000, i: 1584
pos: 3310, u: -10000, i: 2080
pos: 3302, u: -10000, i: 1504
pos: 3294, u: -10000, i: 2176
pos: 3286, u: -10000, i: 1632
pos: 3278, u: -10000, i: 2160
pos: 3270, u: -10000, i: 1840
pos: 3262, u: -10000, i: 1328
pos: 3255, u: -10000, i: 2112
pos: 3247, u: -10000, i: 1536
pos: 3239, u: -10000, i: 2208
pos: 3231, u: -10000, i: 1760
pos: 3223, u: -10000, i: 1840
pos: 3215, u: -10000, i: 2016
pos: 3207, u: -10000, i: 1312
pos: 3199, u: -10000, i: 2224
pos: 3192, u: -10000, i: 1568
pos: 3184, u: -10000, i: 2208
pos: 3176, u: -10000, i: 1920
pos: 3168, u: -10000, i: 2368
pos: 3160, u: -10000, i: 1856
pos: 3152, u: -10000, i: 1648
pos: 3144, u: -10000, i: 2000
pos: 3136, u: -10000, i: 1392
pos: 3129, u: -10000, i: 2256
pos: 3121, u: -10000, i: 1568
pos: 3113, u: -10000, i: 2208
pos: 3105, u: -10000, i: 1760
pos: 3097, u: -10000, i: 2224
pos: 3089, u: -10000, i: 1936
pos: 3082, u: -10000, i: 1584
pos: 3073, u: -10000, i: 2112
pos: 3066, u: -10000, i: 1312
pos: 3058, u: -10000, i: 2192
pos: 3050, u: -10000, i: 1616
pos: 3042, u: -10000, i: 2288
pos: 3034, u: -10000, i: 1792
pos: 3026, u: -10000, i: 2240
pos: 3018, u: -10000, i: 1952
pos: 3010, u: -10000, i: 1376
pos: 3003, u: -10000, i: 2048
pos: 2995, u: -10000, i: 1552
pos: 2987, u: -10000, i: 2144
pos: 2979, u: -10000, i: 1600
pos: 2971, u: -10000, i: 2304
pos: 2964, u: -10000, i: 1776
pos: 2955, u: -10000, i: 1616
pos: 2948, u: -10000, i: 2096
pos: 2940, u: -10000, i: 1248
pos: 2932, u: -10000, i: 2080
pos: 2924, u: -10000, i: 1744
pos: 2916, u: -10000, i: 1872
pos: 2908, u: -10000, i: 2000
pos: 2900, u: -10000, i: 1456
pos: 2892, u: -10000, i: 2096
pos: 2884, u: -10000, i: 1648
pos: 2876, u: -10000, i: 2096
pos: 2868, u: -10000, i: 1968
pos: 2860, u: -10000, i: 1280
pos: 2853, u: -10000, i: 2128
pos: 2845, u: -10000, i: 1616
pos: 2837, u: -10000, i: 2224
pos: 2829, u: -10000, i: 1840
pos: 2821, u: -10000, i: 2320
pos: 2813, u: -10000, i: 1856
pos: 2805, u: -10000, i: 1360
pos: 2797, u: -10000, i: 2144
pos: 2790, u: -10000, i: 1440
pos: 2782, u: -10000, i: 2272
pos: 2774, u: -10000, i: 1824
pos: 2766, u: -10000, i: 1984
pos: 2758, u: -10000, i: 2032
pos: 2750, u: -10000, i: 1456
pos: 2742, u: -10000, i: 2160
pos: 2734, u: -10000, i: 1792
pos: 2727, u: -10000, i: 2240
pos: 2718, u: -10000, i: 1872
pos: 2711, u: -10000, i: 1824
pos: 2703, u: -10000, i: 1968
pos: 2695, u: -10000, i: 1488
pos: 2687, u: -10000, i: 2192
pos: 2679, u: -10000, i: 1552
pos: 2671, u: -10000, i: 2336
pos: 2664, u: -10000, i: 1728
pos: 2656, u: -10000, i: 2272
pos: 2648, u: -10000, i: 2064
pos: 2640, u: -10000, i: 1904
pos: 2632, u: -10000, i: 2016
pos: 2624, u: -10000, i: 1472
pos: 2616, u: -10000, i: 2112
pos: 2608, u: -10000, i: 1664
pos: 2600, u: -10000, i: 2256
pos: 2592, u: -10000, i: 1856
pos: 2584, u: -10000, i: 1216
pos: 2576, u: -10000, i: 2064
pos: 2569, u: -10000, i: 1648
pos: 2561, u: -10000, i: 2336
pos: 2553, u: -10000, i: 1792
pos: 2545, u: -10000, i: 2192
pos: 2537, u: -10000, i: 1920
pos: 2529, u: -10000, i: 1360
pos: 2521, u: -10000, i: 2176
pos: 2513, u: -10000, i: 1504
pos: 2506, u: -10000, i: 2224
pos: 2498, u: -10000, i: 1840
pos: 2490, u: -10000, i: 1648
pos: 2482, u: -10000, i: 2064
pos: 2474, u: -10000, i: 1600
pos: 2466, u: -10000, i: 2224
pos: 2458, u: -10000, i: 1696
pos: 2450, u: -10000, i: 2240
pos: 2442, u: -10000, i: 1888
pos: 2434, u: -10000, i: 1328
pos: 2427, u: -10000, i: 2064
pos: 2419, u: -10000, i: 1472
pos: 2411, u: -10000, i: 2176
pos: 2403, u: -10000, i: 1776
pos: 2395, u: -10000, i: 1328
pos: 2387, u: -10000, i: 2160
pos: 2379, u: -10000, i: 1472
pos: 2371, u: -10000, i: 2256
pos: 2364, u: -10000, i: 1760
pos: 2355, u: -10000, i: 2048
pos: 2348, u: -10000, i: 2080
pos: 2340, u: -10000, i: 1280
pos: 2332, u: -10000, i: 2080
pos: 2324, u: -10000, i: 1632
pos: 2316, u: -10000, i: 2192
pos: 2308, u: -10000, i: 1648
pos: 2300, u: -10000, i: 2400
pos: 2293, u: -10000, i: 1728
pos: 2285, u: -10000, i: 2304
pos: 2277, u: -10000, i: 1840
pos: 2269, u: -10000, i: 2272
pos: 2261, u: -10000, i: 1904
pos: 2254, u: -10000, i: 1712
pos: 2245, u: -10000, i: 2048
pos: 2238, u: -10000, i: 1328
pos: 2230, u: -10000, i: 2160
pos: 2222, u: -10000, i: 1760
pos: 2214, u: -10000, i: 2176
pos: 2206, u: -10000, i: 1984
pos: 2198, u: -10000, i: 1392
pos: 2190, u: -10000, i: 2128
pos: 2182, u: -10000, i: 1664
pos: 2175, u: -10000, i: 2224
pos: 2166, u: -10000, i: 1952
pos: 2158, u: -10000, i: 1536
pos: 2151, u: -10000, i: 2016
pos: 2143, u: -10000, i: 1440
pos: 2135, u: -10000, i: 2128
pos: 2127, u: -10000, i: 1680
pos: 2119, u: -10000, i: 2304
pos: 2111, u: -10000, i: 1760
pos: 2103, u: -10000, i: 1344
pos: 2095, u: -10000, i: 2112
pos: 2088, u: -10000, i: 1424
pos: 2080, u: -10000, i: 2192
pos: 2072, u: -10000, i: 1760
pos: 2064, u: -10000, i: 1680
pos: 2056, u: -10000, i: 1952
pos: 2048, u: -10000, i: 1568
pos: 2040, u: -10000, i: 2208
pos: 2032, u: -10000, i: 1744
pos: 2024, u: -10000, i: 1936
pos: 2016, u: -10000, i: 1984
pos: 2008, u: -10000, i: 1360
pos: 2000, u: -10000, i: 2208
pos: 1993, u: -10000, i: 1648
pos: 1985, u: -10000, i: 2240
pos: 1977, u: -10000, i: 1888
pos: 1969, u: -10000, i: 1696
pos: 1961, u: -10000, i: 1984
pos: 1953, u: -10000, i: 1488
pos: 1945, u: -10000, i: 2160
pos: 1938, u: -10000, i: 1376
pos: 1930, u: -10000, i: 2240
pos: 1922, u: -10000, i: 1616
pos: 1914, u: -10000, i: 2272
pos: 1906, u: -10000, i: 1808
pos: 1899, u: -10000, i: 2224
pos: 1890, u: -10000, i: 1856
pos: 1882, u: -10000, i: 1376
pos: 1875, u: -10000, i: 2000
pos: 1867, u: -10000, i: 1584
pos: 1859, u: -10000, i: 2176
pos: 1851, u: -10000, i: 1584
pos: 1843, u: -10000, i: 2320
pos: 1836, u: -9982, i: 1744
pos: 1827, u: -9930, i: 1760
pos: 1820, u: -9905, i: 1968
pos: 1812, u: -9862, i: 1280
pos: 1804, u: -9824, i: 1824
pos: 1796, u: -9785, i: 2048
pos: 1789, u: -9756, i: 1408
pos: 1782, u: -9722, i: 1840
pos: 1774, u: -9680, i: 2112
pos: 1767, u: -9650, i: 1792
pos: 1759, u: -9608, i: 1280
pos: 1752, u: -9578, i: 1328
pos: 1745, u: -9545, i: 1392
pos: 1738, u: -9511, i: 1488
pos: 1731, u: -9478, i: 1424
pos: 1723, u: -9435, i: 1296
pos: 1716, u: -9406, i: 1040
pos: 1709, u: -9372, i: 880
pos: 1702, u: -9338, i: 1680
pos: 1696, u: -9314, i: 1632
pos: 1689, u: -9276, i: 1440
pos: 1682, u: -9242, i: 1120
pos: 1675, u: -9209, i: 1584
pos: 1669, u: -9184, i: 1104
pos: 1662, u: -9146, i: 1648
pos: 1656, u: -9122, i: 1120
pos: 1649, u: -9084, i: 1600
pos: 1643, u: -9060, i: 1792
pos: 1637, u: -9031, i: 1184
pos: 1630, u: -8993, i: 1616
pos: 1624, u: -8968, i: 1776
pos: 1618, u: -8940, i: 1712
pos: 1612, u: -8911, i: 1216
pos: 1606, u: -8882, i: 1296
pos: 1600, u: -8853, i: 1216
pos: 1594, u: -8824, i: 1168
pos: 1588, u: -8796, i: 1024
pos: 1582, u: -8767, i: 1408
pos: 1576, u: -8738, i: 1584
pos: 1571, u: -8718, i: 1520
pos: 1565, u: -8685, i: 1456
pos: 1560, u: -8666, i: 1200
pos: 1554, u: -8632, i: 1536
pos: 1548, u: -8604, i: 1632
pos: 1542, u: -8575, i: 1168
pos: 1537, u: -8555, i: 1536
pos: 1532, u: -8531, i: 1264
pos: 1526, u: -8498, i: 832
pos: 1521, u: -8478, i: 1424
pos: 1516, u: -8454, i: 1584
pos: 1510, u: -8421, i: 1216
pos: 1505, u: -8402, i: 1536
pos: 1500, u: -8378, i: 1040
pos: 1495, u: -8354, i: 1296
pos: 1490, u: -8330, i: 1488
pos: 1485, u: -8306, i: 1600
pos: 1480, u: -8282, i: 1056
pos: 1475, u: -8258, i: 1248
pos: 1470, u: -8234, i: 1280
pos: 1465, u: -8210, i: 1296
pos: 1460, u: -8186, i: 1296
pos: 1456, u: -8171, i: 1248
pos: 1451, u: -8142, i: 1216
pos: 1446, u: -8118, i: 1136
pos: 1441, u: -8094, i: 1152
pos: 1437, u: -8080, i: 976
pos: 1432, u: -8051, i: 1504
pos: 1428, u: -8036, i: 1440
pos: 1423, u: -8008, i: 1264
pos: 1419, u: -7993, i: 1072
pos: 1414, u: -7965, i: 848
pos: 1410, u: -7950, i: 1376
pos: 1406, u: -7931, i: 1152
pos: 1401, u: -7902, i: 1008
pos: 1397, u: -7888, i: 1264
pos: 1393, u: -7868, i: 1040
pos: 1389, u: -7849, i: 1456
pos: 1384, u: -7821, i: 960
pos: 1380, u: -7806, i: 1328
pos: 1376, u: -7787, i: 848
pos: 1372, u: -7768, i: 1312
pos: 1368, u: -7748, i: 1328
pos: 1364, u: -7729, i: 1200
pos: 1360, u: -7710, i: 1328
pos: 1356, u: -7691, i: 976
pos: 1352, u: -7672, i: 1232
pos: 1348, u: -7652, i: 1328
pos: 1344, u: -7633, i: 1376
pos: 1340, u: -7614, i: 704
pos: 1337, u: -7604, i: 896
pos: 1333, u: -7580, i: 1184
pos: 1329, u: -7561, i: 1200
pos: 1325, u: -7542, i: 1152
pos: 1322, u: -7532, i: 1168
pos: 1318, u: -7508, i: 1072
pos: 1314, u: -7489, i: 672
pos: 1311, u: -7479, i: 752
pos: 1308, u: -7465, i: 896
pos: 1304, u: -7441, i: 1280
pos: 1300, u: -7422, i: 1312
pos: 1297, u: -7412, i: 1200
pos: 1294, u: -7398, i: 1200
pos: 1290, u: -7374, i: 1200
pos: 1287, u: -7364, i: 1232
pos: 1284, u: -7350, i: 912
pos: 1280, u: -7326, i: 1392
pos: 1277, u: -7316, i: 1280
pos: 1274, u: -7302, i: 1088
pos: 1270, u: -7278, i: 1184
pos: 1267, u: -7268, i: 1184
pos: 1264, u: -7254, i: 1008
pos: 1261, u: -7239, i: 1328
pos: 1258, u: -7225, i: 1056
pos: 1255, u: -7210, i: 1168
pos: 1252, u: -7196, i: 992
pos: 1249, u: -7182, i: 848
pos: 1246, u: -7167, i: 1072
pos: 1243, u: -7153, i: 704
pos: 1240, u: -7138, i: 1056
pos: 1237, u: -7124, i: 912
pos: 1234, u: -7110, i: 960
pos: 1231, u: -7095, i: 1024
pos: 1228, u: -7081, i: 880
pos: 1226, u: -7076, i: 1152
pos: 1223, u: -7057, i: 928
pos: 1220, u: -7042, i: 1136
pos: 1218, u: -7037, i: 1328
pos: 1215, u: -7018, i: 1312
pos: 1212, u: -7004, i: 976
pos: 1209, u: -6990, i: 1088
pos: 1206, u: -6975, i: 1168
pos: 1204, u: -6970, i: 1200
pos: 1201, u: -6951, i: 848
pos: 1198, u: -6937, i: 976
pos: 1196, u: -6932, i: 976
pos: 1193, u: -6913, i: 1024
pos: 1191, u: -6908, i: 1024
pos: 1188, u: -6889, i: 624
pos: 1186, u: -6884, i: 816
pos: 1183, u: -6865, i: 848
pos: 1181, u: -6860, i: 944
pos: 1179, u: -6850, i: 960
pos: 1176, u: -6831, i: 928
pos: 1174, u: -6826, i: 800
pos: 1172, u: -6816, i: 992
pos: 1169, u: -6798, i: 976
pos: 1167, u: -6792, i: 1008
pos: 1165, u: -6783, i: 960
pos: 1162, u: -6764, i: 1120
pos: 1160, u: -6759, i: 1072
pos: 1158, u: -6749, i: 1088
pos: 1156, u: -6740, i: 1072
pos: 1154, u: -6730, i: 992
pos: 1152, u: -6720, i: 1056
pos: 1149, u: -6702, i: 1200
pos: 1147, u: -6696, i: 1136
pos: 1145, u: -6687, i: 1104
pos: 1143, u: -6677, i: 944
pos: 1141, u: -6668, i: 784
pos: 1138, u: -6649, i: 1136
pos: 1137, u: -6653, i: 1024
pos: 1135, u: -6639, i: 896
pos: 1133, u: -6629, i: 1104
pos: 1131, u: -6620, i: 1024
pos: 1129, u: -6610, i: 752
pos: 1127, u: -6600, i: 928
pos: 1125, u: -6591, i: 752
pos: 1123, u: -6581, i: 688
pos: 1121, u: -6572, i: 880
pos: 1119, u: -6562, i: 768
pos: 1117, u: -6552, i: 896
pos: 1116, u: -6552, i: 880
pos: 1114, u: -6538, i: 880
pos: 1112, u: -6528, i: 992
pos: 1110, u: -6519, i: 944
pos: 1108, u: -6509, i: 1072
pos: 1106, u: -6500, i: 800
pos: 1104, u: -6490, i: 1104
pos: 1102, u: -6480, i: 784
pos: 1101, u: -6480, i: 1024
pos: 1099, u: -6466, i: 800
pos: 1097, u: -6456, i: 1104
pos: 1096, u: -6456, i: 1040
pos: 1094, u: -6442, i: 992
pos: 1093, u: -6442, i: 1088
pos: 1091, u: -6428, i: 1008
pos: 1090, u: -6427, i: 912
pos: 1088, u: -6413, i: 976
pos: 1086, u: -6404, i: 960
pos: 1085, u: -6403, i: 768
pos: 1083, u: -6389, i: 832
pos: 1081, u: -6380, i: 784
pos: 1080, u: -6379, i: 624
pos: 1078, u: -6365, i: 768
pos: 1077, u: -6365, i: 736
pos: 1075, u: -6351, i: 688
pos: 1074, u: -6350, i: 960
pos: 1072, u: -6336, i: 960
pos: 1071, u: -6336, i: 768
pos: 1069, u: -6322, i: 928
pos: 1068, u: -6322, i: 1040
pos: 1066, u: -6308, i: 1040
pos: 1064, u: -6298, i: 768
pos: 1063, u: -6298, i: 976
pos: 1062, u: -6293, i: 992
pos: 1060, u: -6279, i: 960
pos: 1059, u: -6278, i: 800
pos: 1057, u: -6264, i: 736
pos: 1056, u: -6264, i: 832
pos: 1054, u: -6250, i: 864
pos: 1053, u: -6250, i: 800
pos: 1052, u: -6245, i: 704
pos: 1050, u: -6231, i: 720
pos: 1049, u: -6230, i: 768
pos: 1048, u: -6226, i: 768
pos: 1047, u: -6221, i: 752
pos: 1045, u: -6207, i: 736
pos: 1044, u: -6206, i: 752
pos: 1043, u: -6202, i: 736
pos: 1042, u: -6197, i: 688
pos: 1040, u: -6183, i: 656
pos: 1039, u: -6182, i: 720
pos: 1038, u: -6178, i: 768
pos: 1036, u: -6164, i: 768
pos: 1035, u: -6163, i: 752
pos: 1034, u: -6158, i: 752
pos: 1032, u: -6144, i: 816
pos: 1031, u: -6144, i: 880
pos: 1030, u: -6139, i: 736
pos: 1029, u: -6134, i: 720
pos: 1027, u: -6120, i: 736
pos: 1026, u: -6120, i: 752
pos: 1025, u: -6115, i: 704
pos: 1024, u: -6110, i: 784
pos: 1023, u: -6106, i: 704
pos: 1022, u: -6101, i: 656
pos: 1021, u: -6096, i: 688
pos: 1020, u: -6091, i: 672
pos: 1018, u: -6077, i: 672
pos: 1017, u: -6077, i: 608
pos: 1016, u: -6072, i: 608
pos: 1015, u: -6067, i: 688
pos: 1014, u: -6062, i: 672
pos: 1013, u: -6058, i: 688
pos: 1012, u: -6053, i: 688
pos: 1011, u: -6048, i: 672
pos: 1010, u: -6043, i: 640
pos: 1009, u: -6038, i: 848
pos: 1008, u: -6034, i: 912
pos: 1007, u: -6029, i: 912
pos: 1006, u: -6024, i: 1040
pos: 1006, u: -6028, i: 1120
pos: 1005, u: -6019, i: 1120
pos: 1004, u: -6014, i: 1040
pos: 1003, u: -6010, i: 1200
pos: 1003, u: -6014, i: 1088
pos: 1002, u: -6005, i: 1088
pos: 1000, u: 6004, i: 992
pos: 1001, u: -6009, i: 96
pos: 1001, u: -6004, i: 64
pos: 1000, u: 6004, i: 1184
0
pos: 1000, u: -10000, i: 752
pos: 999, u: -10000, i: 576
pos: 997, u: -10000, i: 2672
pos: 994, u: -10000, i: 3312
pos: 990, u: -10000, i: 3792
pos: 984, u: -10000, i: 4160
pos: 978, u: -10000, i: 4112
pos: 971, u: -10000, i: 3792
pos: 963, u: -10000, i: 2752
pos: 956, u: -10000, i: 2752
pos: 948, u: -10000, i: 2640
pos: 940, u: -10000, i: 1904
pos: 932, u: -10000, i: 2384
pos: 925, u: -10000, i: 1776
pos: 917, u: -10000, i: 2288
pos: 909, u: -10000, i: 1952
pos: 901, u: -10000, i: 2304
pos: 893, u: -10000, i: 1888
pos: 885, u: -10000, i: 1488
pos: 877, u: -10000, i: 2096
pos: 870, u: -10000, i: 1440
pos: 862, u: -10000, i: 2224
pos: 854, u: -10000, i: 1632
pos: 846, u: -10000, i: 2192
pos: 838, u: -9987, i: 1888
pos: 830, u: -9948, i: 1296
pos: 822, u: -9910, i: 2112
pos: 814, u: -9872, i: 1344
pos: 807, u: -9842, i: 1936
pos: 799, u: -9800, i: 1216
pos: 792, u: -9770, i: 1600
pos: 784, u: -9728, i: 1952
pos: 777, u: -9698, i: 1360
pos: 769, u: -9656, i: 1360
pos: 762, u: -9626, i: 1600
pos: 755, u: -9593, i: 1776
pos: 747, u: -9550, i: 1776
